OrderID,Date,Quantity,CategoryID,CategoryName,ProdName,Price,CustomerID,CustomerCity,CustomerState,total_sales
1695,2021-01-01 00:00:00.000,5,4,eBooks,Multi Rotor Drones,"24,95",398,Irvine,California,"124,75"
1696,2021-01-01 00:00:00.000,2,3,Drones,DC-304 Drone,"395,00",1.395,Killeen,Texas,"790,00"
1697,2021-01-02 00:00:00.000,2,4,eBooks,GPS Drones,"19,99",1.715,Pasadena,California,"39,98"
1698,2021-01-02 00:00:00.000,4,3,Drones,DTE-QFN20 Drone,"250,00",230,London,Kentucky,"1.000,00"
1699,2021-01-02 00:00:00.000,1,5,Robot Kits,BYOR-1500,"189,00",1.763,Tulsa,Oklahoma,"189,00"
1700,2021-01-02 00:00:00.000,3,1,Blueprints,Bsquare Robot Blueprint,"8,99",2.097,El Paso,Texas,"26,97"
1701,2021-01-03 00:00:00.000,3,4,eBooks,Drone Building Essentials,"13,99",1.420,Lawrenceville,Georgia,"41,97"
1702,2021-01-03 00:00:00.000,4,5,Robot Kits,BYOR-3000,"214,00",504,Yakima,Washington,"856,00"
1703,2021-01-03 00:00:00.000,3,7,Training Videos,AI for Educators,"49,95",141,Appleton,Wisconsin,"149,85"
1704,2021-01-03 00:00:00.000,3,6,Robots,RWW-75 Robot,"883,00",113,Lawrenceville,Georgia,"2.649,00"
1705,2021-01-03 00:00:00.000,3,7,Training Videos,Understanding 3D Printing,"42,99",351,Boston,Massachusetts,"128,97"
1706,2021-01-03 00:00:00.000,4,2,Drone Kits,BYOD-400,"119,00",1.418,Kansas City,Missouri,"476,00"
1707,2021-01-04 00:00:00.000,3,4,eBooks,Cartesian Robots,"12,99",1.210,Toledo,Ohio,"38,97"
1708,2021-01-04 00:00:00.000,1,4,eBooks,Articulated Robots,"23,99",892,Toledo,Ohio,"23,99"
1709,2021-01-04 00:00:00.000,2,3,Drones,DX-145 Drone,"250,00",1.808,Norfolk,Virginia,"500,00"
1710,2021-01-04 00:00:00.000,5,4,eBooks,Building Your First Robot,"24,95",1.696,Brooklyn,New York,"124,75"
1711,2021-01-04 00:00:00.000,2,2,Drone Kits,BYOD-500,"167,00",1.387,Omaha,Nebraska,"334,00"
1712,2021-01-04 00:00:00.000,2,3,Drones,MICR-564K Drone,"499,00",1.625,Indianapolis,Indiana,"998,00"
1713,2021-01-04 00:00:00.000,4,2,Drone Kits,BYOD-350,"89,95",1.246,Jersey City,New Jersey,"359,80"
1714,2021-01-04 00:00:00.000,5,7,Training Videos,Mapping with Drones,"49,00",1.566,Albuquerque,New Mexico,"245,00"
1715,2021-01-04 00:00:00.000,5,4,eBooks,Helicopter Drones,"20,95",1.509,Sparks,Nevada,"104,75"
1716,2021-01-05 00:00:00.000,3,4,eBooks,Fixed Wing Drones,"15,50",252,Joliet,Illinois,"46,50"
1717,2021-01-05 00:00:00.000,3,7,Training Videos,Understanding Raspberry PI,"28,99",1.902,Salt Lake City,Utah,"86,97"
1718,2021-01-05 00:00:00.000,2,7,Training Videos,Aerial Security,"36,99",1.752,Birmingham,Alabama,"73,98"
1719,2021-01-05 00:00:00.000,3,4,eBooks,Spherical Robots,"16,75",1.601,Harrisburg,Pennsylvania,"50,25"
1720,2021-01-06 00:00:00.000,2,1,Blueprints,Bsquare Robot Blueprint,"8,99",2.061,Sterling,Virginia,"17,98"
1721,2021-01-06 00:00:00.000,4,4,eBooks,Fixed Wing Drones,"15,50",24,Reno,Nevada,"62,00"
1722,2021-01-06 00:00:00.000,2,2,Drone Kits,BYOD-400,"119,00",1.910,Los Angeles,California,"238,00"
1723,2021-01-07 00:00:00.000,2,7,Training Videos,Drone Video Techniques,"37,99",1.175,Jamaica,New York,"75,98"
1724,2021-01-07 00:00:00.000,3,4,eBooks,Fixed Wing Drones,"15,50",1.638,Tucson,Arizona,"46,50"
1725,2021-01-07 00:00:00.000,4,5,Robot Kits,BYOR-3000,"214,00",818,Olympia,Washington,"856,00"
1726,2021-01-08 00:00:00.000,3,3,Drones,DTI-84 Drone,"455,00",719,Riverside,California,"1.365,00"
1727,2021-01-08 00:00:00.000,5,3,Drones,DTE-QFN20 Drone,"250,00",1.559,Louisville,Kentucky,"1.250,00"
1728,2021-01-09 00:00:00.000,4,3,Drones,DTE-QFN20 Drone,"250,00",1.219,Beaufort,South Carolina,"1.000,00"
1729,2021-01-09 00:00:00.000,1,4,eBooks,Photograph Drones,"14,99",1.676,Boston,Massachusetts,"14,99"
1730,2021-01-09 00:00:00.000,5,4,eBooks,Multi Rotor Drones,"24,95",232,Spokane,Washington,"124,75"
1731,2021-01-09 00:00:00.000,4,3,Drones,DTI-84 Drone,"455,00",1.515,Phoenix,Arizona,"1.820,00"
1732,2021-01-10 00:00:00.000,2,3,Drones,DX-145 Drone,"250,00",1.064,Tallahassee,Florida,"500,00"
1733,2021-01-11 00:00:00.000,6,6,Robots,MICR-23K Robot,"899,00",1.208,Fort Smith,Arkansas,"5.394,00"
1734,2021-01-11 00:00:00.000,4,4,eBooks,GPS Drones,"19,99",820,Juneau,Alaska,"79,96"
1735,2021-01-11 00:00:00.000,3,5,Robot Kits,BYOR-1000,"189,00",2.021,Hot Springs National Park,Arkansas,"567,00"
1736,2021-01-11 00:00:00.000,4,4,eBooks,Photograph Drones,"14,99",1.518,Springfield,Illinois,"59,96"
1737,2021-01-11 00:00:00.000,3,4,eBooks,Fixed Wing Drones,"15,50",1.315,San Diego,California,"46,50"
1738,2021-01-11 00:00:00.000,3,7,Training Videos,Cloud Computing,"29,99",762,Lancaster,California,"89,97"
1739,2021-01-11 00:00:00.000,6,3,Drones,DTD-7000 Drone,"450,00",2.094,Greeley,Colorado,"2.700,00"
1740,2021-01-12 00:00:00.000,4,7,Training Videos,Understanding 3D Printing,"42,99",1.037,Columbus,Ohio,"171,96"
1741,2021-01-12 00:00:00.000,5,6,Robots,MICR-23K Robot,"899,00",1.939,San Rafael,California,"4.495,00"
1742,2021-01-12 00:00:00.000,4,7,Training Videos,Mapping with Drones,"49,00",263,Houston,Texas,"196,00"
1743,2021-01-12 00:00:00.000,3,6,Robots,RXW-9807 Robot,"599,00",1.796,Columbia,Missouri,"1.797,00"
1744,2021-01-12 00:00:00.000,5,5,Robot Kits,BYOR-3535,"225,00",700,Washington,District of Columbia,"1.125,00"
1745,2021-01-13 00:00:00.000,5,1,Blueprints,Ladybug Robot Blueprint,"12,00",594,Tallahassee,Florida,"60,00"
1746,2021-01-13 00:00:00.000,5,7,Training Videos,Robotic Essentials,"34,99",831,Montgomery,Alabama,"174,95"
1747,2021-01-13 00:00:00.000,3,1,Blueprints,Bsquare Robot Blueprint,"8,99",411,Mobile,Alabama,"26,97"
1748,2021-01-13 00:00:00.000,3,1,Blueprints,Hexacopter Drone Blueprint,"8,99",1.534,Peoria,Illinois,"26,97"
1749,2021-01-13 00:00:00.000,5,5,Robot Kits,BYOR-4005,"245,00",322,Saint Petersburg,Florida,"1.225,00"
1750,2021-01-13 00:00:00.000,4,4,eBooks,Fixed Wing Drones,"15,50",1.005,Lancaster,California,"62,00"
1751,2021-01-13 00:00:00.000,3,4,eBooks,Delta Robots,"16,99",291,Norfolk,Virginia,"50,97"
1752,2021-01-13 00:00:00.000,5,1,Blueprints,Sleepy Eye Blueprint,"11,99",2.081,San Diego,California,"59,95"
1753,2021-01-14 00:00:00.000,6,4,eBooks,Photograph Drones,"14,99",2.108,Vero Beach,Florida,"89,94"
1754,2021-01-14 00:00:00.000,4,4,eBooks,Articulated Robots,"23,99",1.606,Pasadena,California,"95,96"
1755,2021-01-14 00:00:00.000,2,1,Blueprints,All Eyes Drone Blueprint,"9,99",1.564,Buffalo,New York,"19,98"
1756,2021-01-14 00:00:00.000,2,1,Blueprints,All Eyes Drone Blueprint,"9,99",619,San Diego,California,"19,98"
1757,2021-01-14 00:00:00.000,2,3,Drones,DC-304 Drone,"395,00",2.058,Pittsburgh,Pennsylvania,"790,00"
1758,2021-01-15 00:00:00.000,1,1,Blueprints,All Eyes Drone Blueprint,"9,99",923,Chicago,Illinois,"9,99"
1759,2021-01-15 00:00:00.000,4,7,Training Videos,AI for Educators,"49,95",523,Lexington,Kentucky,"199,80"
1760,2021-01-15 00:00:00.000,5,5,Robot Kits,BYOR-2640S,"189,00",1.548,Albany,New York,"945,00"
1761,2021-01-15 00:00:00.000,5,2,Drone Kits,BYOD-100,"54,00",2.028,Jacksonville,Florida,"270,00"
1762,2021-01-15 00:00:00.000,5,1,Blueprints,Cat Robot Blueprint,"4,99",1.342,Columbus,Mississippi,"24,95"
1763,2021-01-16 00:00:00.000,4,4,eBooks,Building Your First Robot,"24,95",1.902,Salt Lake City,Utah,"99,80"
1764,2021-01-16 00:00:00.000,2,4,eBooks,Polar Robots,"23,99",1.052,Irvine,California,"47,98"
1765,2021-01-16 00:00:00.000,1,7,Training Videos,Drone Video Techniques,"37,99",139,Indianapolis,Indiana,"37,99"
1766,2021-01-16 00:00:00.000,4,1,Blueprints,Hexacopter Drone Blueprint,"8,99",463,Plano,Texas,"35,96"
1767,2021-01-16 00:00:00.000,1,2,Drone Kits,BYOD-220,"69,00",2.045,Santa Fe,New Mexico,"69,00"
1768,2021-01-16 00:00:00.000,1,6,Robots,RXW-9807 Robot,"599,00",521,Morgantown,West Virginia,"599,00"
1769,2021-01-16 00:00:00.000,6,2,Drone Kits,BYOD-300,"89,00",758,Riverside,California,"534,00"
1770,2021-01-17 00:00:00.000,1,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.604,Oklahoma City,Oklahoma,"11,99"
1771,2021-01-17 00:00:00.000,5,7,Training Videos,Aerial Security,"36,99",865,Sacramento,California,"184,95"
1772,2021-01-17 00:00:00.000,6,4,eBooks,Delta Robots,"16,99",2.104,Greensboro,North Carolina,"101,94"
1773,2021-01-17 00:00:00.000,3,5,Robot Kits,BYOR-3000,"214,00",213,Pasadena,California,"642,00"
1774,2021-01-17 00:00:00.000,3,7,Training Videos,Virtual Reality Basics,"29,99",1.860,Greenville,South Carolina,"89,97"
1775,2021-01-17 00:00:00.000,3,6,Robots,RQTE-554 Robot,"684,00",1.884,Arlington,Texas,"2.052,00"
1776,2021-01-18 00:00:00.000,3,6,Robots,RLK-9920 Robot,"699,00",2.047,Miami,Florida,"2.097,00"
1777,2021-01-18 00:00:00.000,2,3,Drones,DA-SA702 Drone,"399,00",16,Silver Spring,Maryland,"798,00"
1778,2021-01-18 00:00:00.000,2,7,Training Videos,Virtual Reality Basics,"29,99",1.407,Louisville,Kentucky,"59,98"
1779,2021-01-18 00:00:00.000,2,5,Robot Kits,BYOR-4005,"245,00",402,Jackson,Mississippi,"490,00"
1780,2021-01-18 00:00:00.000,2,3,Drones,MICR-564K Drone,"499,00",1.917,Tucson,Arizona,"998,00"
1781,2021-01-19 00:00:00.000,4,2,Drone Kits,BYOD-200,"58,95",234,Detroit,Michigan,"235,80"
1782,2021-01-19 00:00:00.000,5,3,Drones,DTE-QFN20 Drone,"250,00",160,Syracuse,New York,"1.250,00"
1783,2021-01-19 00:00:00.000,2,7,Training Videos,Open Source Code,"32,95",1.425,San Diego,California,"65,90"
1784,2021-01-19 00:00:00.000,6,2,Drone Kits,BYOD-350,"89,95",1.716,Philadelphia,Pennsylvania,"539,70"
1785,2021-01-20 00:00:00.000,3,7,Training Videos,Understanding Drone Regulations,"27,50",1.859,San Bernardino,California,"82,50"
1786,2021-01-21 00:00:00.000,1,7,Training Videos,Open Source Code,"32,95",708,Meridian,Mississippi,"32,95"
1787,2021-01-21 00:00:00.000,1,4,eBooks,Spherical Robots,"16,75",411,Mobile,Alabama,"16,75"
1788,2021-01-21 00:00:00.000,6,7,Training Videos,AI for Educators,"49,95",35,Chicago,Illinois,"299,70"
1789,2021-01-21 00:00:00.000,3,4,eBooks,Delivery Drones,"14,99",98,Cedar Rapids,Iowa,"44,97"
1790,2021-01-22 00:00:00.000,4,4,eBooks,Drone Building Essentials,"13,99",1.821,Manchester,New Hampshire,"55,96"
1791,2021-01-22 00:00:00.000,3,7,Training Videos,Mapping with Drones,"49,00",401,Houston,Texas,"147,00"
1792,2021-01-22 00:00:00.000,4,2,Drone Kits,BYOD-400,"119,00",154,Chicago,Illinois,"476,00"
1793,2021-01-22 00:00:00.000,6,4,eBooks,Understanding Artificial Intelligence,"19,50",1.767,Baton Rouge,Louisiana,"117,00"
1794,2021-01-22 00:00:00.000,3,4,eBooks,Multi Rotor Drones,"24,95",320,Decatur,Illinois,"74,85"
1795,2021-01-22 00:00:00.000,5,4,eBooks,Articulated Robots,"23,99",1.672,Portsmouth,New Hampshire,"119,95"
1796,2021-01-22 00:00:00.000,2,6,Robots,RQTE-554 Robot,"684,00",1.809,Pittsburgh,Pennsylvania,"1.368,00"
1797,2021-01-22 00:00:00.000,4,3,Drones,DC-304 Drone,"395,00",1.489,Philadelphia,Pennsylvania,"1.580,00"
1798,2021-01-23 00:00:00.000,4,5,Robot Kits,BYOR-2640S,"189,00",1.339,Longview,Texas,"756,00"
1799,2021-01-23 00:00:00.000,4,6,Robots,RXW-9807 Robot,"599,00",1.512,Bradenton,Florida,"2.396,00"
1800,2021-01-23 00:00:00.000,3,4,eBooks,Polar Robots,"23,99",344,Seattle,Washington,"71,97"
1801,2021-01-23 00:00:00.000,4,4,eBooks,Building Your Own Drone,"24,99",42,Atlanta,Georgia,"99,96"
1802,2021-01-24 00:00:00.000,2,7,Training Videos,Understanding Automation,"44,95",300,Troy,Michigan,"89,90"
1803,2021-01-24 00:00:00.000,2,2,Drone Kits,BYOD-300,"89,00",1.955,Houston,Texas,"178,00"
1804,2021-01-24 00:00:00.000,4,3,Drones,DTI-84 Drone,"455,00",312,Phoenix,Arizona,"1.820,00"
1805,2021-01-24 00:00:00.000,4,7,Training Videos,Understanding Raspberry PI,"28,99",766,Trenton,New Jersey,"115,96"
1806,2021-01-24 00:00:00.000,2,3,Drones,DA-SA702 Drone,"399,00",502,Houston,Texas,"798,00"
1807,2021-01-24 00:00:00.000,5,3,Drones,DC-304 Drone,"395,00",499,Bonita Springs,Florida,"1.975,00"
1808,2021-01-24 00:00:00.000,4,5,Robot Kits,BYOR-3000,"214,00",346,San Diego,California,"856,00"
1809,2021-01-24 00:00:00.000,5,2,Drone Kits,BYOD-200,"58,95",535,New York City,New York,"294,75"
1810,2021-01-24 00:00:00.000,4,4,eBooks,Photograph Drones,"14,99",607,Beaufort,South Carolina,"59,96"
1811,2021-01-24 00:00:00.000,2,2,Drone Kits,BYOD-300,"89,00",537,El Paso,Texas,"178,00"
1812,2021-01-24 00:00:00.000,5,4,eBooks,Articulated Robots,"23,99",656,Springfield,Illinois,"119,95"
1813,2021-01-24 00:00:00.000,2,1,Blueprints,Panda Robot Blueprint,"7,99",1.760,Honolulu,Hawaii,"15,98"
1814,2021-01-24 00:00:00.000,2,7,Training Videos,Cloud Computing,"29,99",1.054,Tallahassee,Florida,"59,98"
1815,2021-01-25 00:00:00.000,1,4,eBooks,Single Rotor Drones,"14,99",1.360,Birmingham,Alabama,"14,99"
1816,2021-01-25 00:00:00.000,6,4,eBooks,Fixed Wing Drones,"15,50",426,Oklahoma City,Oklahoma,"93,00"
1817,2021-01-25 00:00:00.000,2,2,Drone Kits,BYOD-500,"167,00",950,Dayton,Ohio,"334,00"
1818,2021-01-25 00:00:00.000,2,2,Drone Kits,BYOD-350,"89,95",1.258,Los Angeles,California,"179,90"
1819,2021-01-25 00:00:00.000,3,1,Blueprints,QuadroCopter Blueprint,"10,99",2.029,Ventura,California,"32,97"
1820,2021-01-26 00:00:00.000,2,4,eBooks,Drone Building Essentials,"13,99",854,Tacoma,Washington,"27,98"
1821,2021-01-26 00:00:00.000,3,7,Training Videos,Understanding Raspberry PI,"28,99",291,Norfolk,Virginia,"86,97"
1822,2021-01-26 00:00:00.000,3,7,Training Videos,Robotic Essentials,"34,99",1.349,Lees Summit,Missouri,"104,97"
1823,2021-01-26 00:00:00.000,3,5,Robot Kits,BYOR-2640S,"189,00",60,Lansing,Michigan,"567,00"
1824,2021-01-26 00:00:00.000,2,2,Drone Kits,BYOD-400S,"129,95",1.426,New Orleans,Louisiana,"259,90"
1825,2021-01-27 00:00:00.000,3,2,Drone Kits,BYOD-400S,"129,95",1.462,Louisville,Kentucky,"389,85"
1826,2021-01-27 00:00:00.000,2,2,Drone Kits,BYOD-300,"89,00",1.483,Los Angeles,California,"178,00"
1827,2021-01-27 00:00:00.000,4,6,Robots,RLK-9920 Robot,"699,00",1.537,Austin,Texas,"2.796,00"
1828,2021-01-27 00:00:00.000,5,6,Robots,RXW-9807 Robot,"599,00",1.241,Lubbock,Texas,"2.995,00"
1829,2021-01-28 00:00:00.000,4,7,Training Videos,Understanding Automation,"44,95",1.885,Cincinnati,Ohio,"179,80"
1830,2021-01-28 00:00:00.000,4,7,Training Videos,Drone Video Techniques,"37,99",1.321,San Francisco,California,"151,96"
1831,2021-01-29 00:00:00.000,3,3,Drones,DTI-84 Drone,"455,00",1.578,Cincinnati,Ohio,"1.365,00"
1832,2021-01-29 00:00:00.000,3,5,Robot Kits,BYOR-4005,"245,00",1.525,Buffalo,New York,"735,00"
1833,2021-01-29 00:00:00.000,2,1,Blueprints,QuadroCopter Blueprint,"10,99",827,Mobile,Alabama,"21,98"
1834,2021-01-29 00:00:00.000,6,2,Drone Kits,BYOD-550,"179,00",1.697,Des Moines,Iowa,"1.074,00"
1835,2021-01-29 00:00:00.000,4,3,Drones,DC-304 Drone,"395,00",1.791,Santa Monica,California,"1.580,00"
1836,2021-01-29 00:00:00.000,2,4,eBooks,Articulated Robots,"23,99",1.135,Lexington,Kentucky,"47,98"
1837,2021-01-29 00:00:00.000,5,1,Blueprints,All Eyes Drone Blueprint,"9,99",446,Dayton,Ohio,"49,95"
1838,2021-01-29 00:00:00.000,6,4,eBooks,Articulated Robots,"23,99",576,Clearwater,Florida,"143,94"
1839,2021-01-30 00:00:00.000,2,2,Drone Kits,BYOD-550,"179,00",385,Charleston,West Virginia,"358,00"
1840,2021-01-30 00:00:00.000,6,4,eBooks,SCARA Robots,"19,50",1.360,Birmingham,Alabama,"117,00"
1841,2021-01-30 00:00:00.000,4,2,Drone Kits,BYOD-200,"58,95",504,Yakima,Washington,"235,80"
1842,2021-01-30 00:00:00.000,4,4,eBooks,Drone Building Essentials,"13,99",347,San Francisco,California,"55,96"
1843,2021-01-30 00:00:00.000,2,5,Robot Kits,BYOR-1000,"189,00",1.728,Peoria,Illinois,"378,00"
1844,2021-01-31 00:00:00.000,6,7,Training Videos,Robotic Essentials,"34,99",284,Houston,Texas,"209,94"
1845,2021-01-31 00:00:00.000,4,4,eBooks,Building Your Own Drone,"24,99",1.585,Houston,Texas,"99,96"
1846,2021-01-31 00:00:00.000,3,4,eBooks,Single Rotor Drones,"14,99",617,Evansville,Indiana,"44,97"
1847,2021-01-31 00:00:00.000,4,4,eBooks,Cartesian Robots,"12,99",579,Seattle,Washington,"51,96"
1848,2021-01-31 00:00:00.000,4,7,Training Videos,Drone Video Techniques,"37,99",1.873,Cambridge,Massachusetts,"151,96"
1849,2021-01-31 00:00:00.000,5,7,Training Videos,Industrial 3D Printing,"49,00",1.791,Santa Monica,California,"245,00"
1850,2021-01-31 00:00:00.000,1,4,eBooks,Cartesian Robots,"12,99",1.215,Alexandria,Virginia,"12,99"
1851,2021-02-01 00:00:00.000,3,5,Robot Kits,BYOR-1000,"189,00",1.349,Lees Summit,Missouri,"567,00"
1852,2021-02-01 00:00:00.000,3,2,Drone Kits,BYOD-200,"58,95",1.747,Harrisburg,Pennsylvania,"176,85"
1853,2021-02-01 00:00:00.000,3,2,Drone Kits,BYOD-300,"89,00",358,Columbus,Ohio,"267,00"
1854,2021-02-01 00:00:00.000,4,1,Blueprints,Hexacopter Drone Blueprint,"8,99",86,Reston,Virginia,"35,96"
1855,2021-02-02 00:00:00.000,3,4,eBooks,Delta Robots,"16,99",1.590,Waterloo,Iowa,"50,97"
1856,2021-02-02 00:00:00.000,2,1,Blueprints,Cat Robot Blueprint,"4,99",767,Houston,Texas,"9,98"
1857,2021-02-02 00:00:00.000,5,4,eBooks,GPS Drones,"19,99",1.671,San Antonio,Texas,"99,95"
1858,2021-02-02 00:00:00.000,5,2,Drone Kits,BYOD-220,"69,00",1.543,Corpus Christi,Texas,"345,00"
1859,2021-02-03 00:00:00.000,2,4,eBooks,Understanding Arduino,"17,50",1.551,Hagerstown,Maryland,"35,00"
1860,2021-02-03 00:00:00.000,4,4,eBooks,Building Your Own Drone,"24,99",613,San Diego,California,"99,96"
1861,2021-02-04 00:00:00.000,3,5,Robot Kits,BYOR-4005,"245,00",967,Evansville,Indiana,"735,00"
1862,2021-02-04 00:00:00.000,4,6,Robots,RQTE-554 Robot,"684,00",683,El Paso,Texas,"2.736,00"
1863,2021-02-04 00:00:00.000,5,6,Robots,RCB-889 Robot,"549,00",265,Austin,Texas,"2.745,00"
1864,2021-02-05 00:00:00.000,3,1,Blueprints,Bsquare Robot Blueprint,"8,99",1.617,Boston,Massachusetts,"26,97"
1865,2021-02-05 00:00:00.000,6,3,Drones,DC-304 Drone,"395,00",1.663,Phoenix,Arizona,"2.370,00"
1866,2021-02-05 00:00:00.000,5,2,Drone Kits,BYOD-500,"167,00",387,Los Angeles,California,"835,00"
1867,2021-02-05 00:00:00.000,4,3,Drones,DC-304 Drone,"395,00",398,Irvine,California,"1.580,00"
1868,2021-02-06 00:00:00.000,2,4,eBooks,Delta Robots,"16,99",601,Youngstown,Ohio,"33,98"
1869,2021-02-06 00:00:00.000,3,2,Drone Kits,BYOD-500,"167,00",2.024,Toledo,Ohio,"501,00"
1870,2021-02-06 00:00:00.000,3,4,eBooks,Multi Rotor Drones,"24,95",127,Albany,New York,"74,85"
1871,2021-02-06 00:00:00.000,2,4,eBooks,Articulated Robots,"23,99",170,Baltimore,Maryland,"47,98"
1872,2021-02-06 00:00:00.000,2,7,Training Videos,Cloud Computing,"29,99",361,Minneapolis,Minnesota,"59,98"
1873,2021-02-06 00:00:00.000,4,6,Robots,MICR-23K Robot,"899,00",1.317,Washington,District of Columbia,"3.596,00"
1874,2021-02-07 00:00:00.000,4,2,Drone Kits,BYOD-400S,"129,95",1.993,Boise,Idaho,"519,80"
1875,2021-02-07 00:00:00.000,3,4,eBooks,SCARA Robots,"19,50",782,Houston,Texas,"58,50"
1876,2021-02-07 00:00:00.000,3,5,Robot Kits,BYOR-1500,"189,00",987,Denver,Colorado,"567,00"
1877,2021-02-07 00:00:00.000,2,4,eBooks,Understanding Artificial Intelligence,"19,50",66,San Jose,California,"39,00"
1878,2021-02-08 00:00:00.000,5,6,Robots,RXW-9807 Robot,"599,00",1.740,San Diego,California,"2.995,00"
1879,2021-02-08 00:00:00.000,5,4,eBooks,Multi Rotor Drones,"24,95",1.180,Round Rock,Texas,"124,75"
1880,2021-02-08 00:00:00.000,3,4,eBooks,Spherical Robots,"16,75",1.907,Salt Lake City,Utah,"50,25"
1881,2021-02-08 00:00:00.000,1,2,Drone Kits,BYOD-220,"69,00",1.698,Lexington,Kentucky,"69,00"
1882,2021-02-08 00:00:00.000,5,1,Blueprints,Cat Robot Blueprint,"4,99",724,Erie,Pennsylvania,"24,95"
1883,2021-02-08 00:00:00.000,3,2,Drone Kits,BYOD-400,"119,00",556,Aurora,Colorado,"357,00"
1884,2021-02-08 00:00:00.000,3,7,Training Videos,Understanding 3D Printing,"42,99",955,Albany,New York,"128,97"
1885,2021-02-08 00:00:00.000,3,4,eBooks,Helicopter Drones,"20,95",706,San Antonio,Texas,"62,85"
1886,2021-02-09 00:00:00.000,3,2,Drone Kits,BYOD-550,"179,00",10,Rochester,New York,"537,00"
1887,2021-02-09 00:00:00.000,2,2,Drone Kits,BYOD-220,"69,00",908,San Diego,California,"138,00"
1888,2021-02-09 00:00:00.000,5,4,eBooks,Cartesian Robots,"12,99",1.376,Charlotte,North Carolina,"64,95"
1889,2021-02-09 00:00:00.000,3,7,Training Videos,Cloud Computing,"29,99",1.894,Tucson,Arizona,"89,97"
1890,2021-02-10 00:00:00.000,3,4,eBooks,Helicopter Drones,"20,95",81,Tampa,Florida,"62,85"
1891,2021-02-10 00:00:00.000,5,4,eBooks,Polar Robots,"23,99",1.777,Portland,Oregon,"119,95"
1892,2021-02-10 00:00:00.000,3,4,eBooks,SCARA Robots,"19,50",1.496,Oakland,California,"58,50"
1893,2021-02-10 00:00:00.000,2,6,Robots,RXW-9807 Robot,"599,00",710,Oklahoma City,Oklahoma,"1.198,00"
1894,2021-02-11 00:00:00.000,3,1,Blueprints,Ladybug Robot Blueprint,"12,00",67,Galveston,Texas,"36,00"
1895,2021-02-11 00:00:00.000,3,1,Blueprints,All Eyes Drone Blueprint,"9,99",1.406,Charlotte,North Carolina,"29,97"
1896,2021-02-11 00:00:00.000,3,2,Drone Kits,BYOD-100,"54,00",1.161,Zephyrhills,Florida,"162,00"
1897,2021-02-11 00:00:00.000,2,4,eBooks,Helicopter Drones,"20,95",620,Norwalk,Connecticut,"41,90"
1898,2021-02-12 00:00:00.000,5,1,Blueprints,Sleepy Eye Blueprint,"11,99",2.079,Chattanooga,Tennessee,"59,95"
1899,2021-02-12 00:00:00.000,5,7,Training Videos,Understanding Automation,"44,95",1.243,Sarasota,Florida,"224,75"
1900,2021-02-12 00:00:00.000,2,4,eBooks,GPS Drones,"19,99",1.616,Little Rock,Arkansas,"39,98"
1901,2021-02-12 00:00:00.000,5,4,eBooks,SCARA Robots,"19,50",628,Davenport,Iowa,"97,50"
1902,2021-02-12 00:00:00.000,6,6,Robots,RXW-9807 Robot,"599,00",1.981,Austin,Texas,"3.594,00"
1903,2021-02-12 00:00:00.000,2,1,Blueprints,Cat Robot Blueprint,"4,99",1.928,Denver,Colorado,"9,98"
1904,2021-02-13 00:00:00.000,4,4,eBooks,Understanding Artificial Intelligence,"19,50",1.830,San Francisco,California,"78,00"
1905,2021-02-13 00:00:00.000,4,4,eBooks,Polar Robots,"23,99",1.194,Virginia Beach,Virginia,"95,96"
1906,2021-02-13 00:00:00.000,3,4,eBooks,Building Your First Robot,"24,95",852,Denver,Colorado,"74,85"
1907,2021-02-13 00:00:00.000,3,4,eBooks,Delivery Drones,"14,99",35,Chicago,Illinois,"44,97"
1908,2021-02-13 00:00:00.000,6,1,Blueprints,Ladybug Robot Blueprint,"12,00",818,Olympia,Washington,"72,00"
1909,2021-02-13 00:00:00.000,2,5,Robot Kits,BYOR-1500,"189,00",688,Philadelphia,Pennsylvania,"378,00"
1910,2021-02-13 00:00:00.000,5,5,Robot Kits,BYOR-1000,"189,00",1.307,Sunnyvale,California,"945,00"
1911,2021-02-13 00:00:00.000,5,1,Blueprints,Bsquare Robot Blueprint,"8,99",737,Pasadena,California,"44,95"
1912,2021-02-13 00:00:00.000,3,2,Drone Kits,BYOD-220,"69,00",1.247,Prescott,Arizona,"207,00"
1913,2021-02-14 00:00:00.000,3,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.735,Lancaster,Pennsylvania,"35,97"
1914,2021-02-14 00:00:00.000,2,4,eBooks,Building Your First Robot,"24,95",1.489,Philadelphia,Pennsylvania,"49,90"
1915,2021-02-14 00:00:00.000,5,5,Robot Kits,BYOR-4005,"245,00",399,Waterbury,Connecticut,"1.225,00"
1916,2021-02-14 00:00:00.000,4,3,Drones,DTE-QFN20 Drone,"250,00",892,Toledo,Ohio,"1.000,00"
1917,2021-02-14 00:00:00.000,2,3,Drones,DC-304 Drone,"395,00",1.303,Baltimore,Maryland,"790,00"
1918,2021-02-15 00:00:00.000,5,2,Drone Kits,BYOD-100,"54,00",752,Tucson,Arizona,"270,00"
1919,2021-02-15 00:00:00.000,4,7,Training Videos,Robotic Essentials,"34,99",379,Battle Creek,Michigan,"139,96"
